UI Module,UI Name,WS Module,WS Name,WS Module/WS Name
OU,DialogSplitBill.vue,vhpOU,addKitchenPrinter,vhpOU/addKitchenPrinter
OU,DialogSplitBill.vue,vhpOU,calcServtaxes,vhpOU/calcServtaxes
OU,DialogSplitBill.vue,vhpOU,restInvCheckBill,vhpOU/restInvCheckBill
OU,DialogSplitBill.vue,vhpOU,restInvFillCover,vhpOU/restInvFillCover
OU,DialogSplitBill.vue,Common,getHTParam0,Common/getHTParam0
OU,DialogSplitBill.vue,Common,getLetterSetup,Common/getLetterSetup
OU,DialogSplitBill.vue,vhpOU,sphbillPrint,vhpOU/sphbillPrint
OU,DialogSplitBill.vue,vhpOU,hbillPrint,vhpOU/hbillPrint
OU,DialogSplitBill.vue,vhpSS,loadImagesetup,vhpSS/loadImagesetup
OU,DialogSplitItem.vue,vhpOU,splititemPrepare,vhpOU/splititemPrepare
OU,DialogSplitItem.vue,vhpOU,splitItemProc,vhpOU/splitItemProc
OU,DialogTransferTable.vue,vhpOU,restInvMoveTable,vhpOU/restInvMoveTable
OU,DialogTransferTable.vue,vhpOU,tischnrBuildListSelect,vhpOU/tischnrBuildListSelect
OU,DialogTransferTable.vue,vhpOU,transtischBtnExit,vhpOU/transtischBtnExit
OU,DialogTransferTable.vue,vhpOU,restInvCheckMoveTable,vhpOU/restInvCheckMoveTable
OU,DialogTransferTable.vue,Common,checkPermission,Common/checkPermission
OU,DialogTransferTableSplitBill.vue,vhpOU,splitbillMoveTable,vhpOU/splitbillMoveTable
OU,DialogTransferTableSplitBill.vue,vhpOU,tischnrBuildListSelect,vhpOU/tischnrBuildListSelect
OU,DialogTransferTableSplitBill.vue,vhpOU,transtischBtnExit,vhpOU/transtischBtnExit
OU,DialogTransferTableSplitBill.vue,Common,checkPermission,Common/checkPermission
OU,DialogVoidItem.vue,Common,checkPermission,Common/checkPermission
OU,DialogVoidItem.vue,vhpOU,restInvCancelOrder2,vhpOU/restInvCancelOrder2
OU,DialogVoidItem.vue,vhpOU,restInvCalculateAmount,vhpOU/restInvCalculateAmount
OU,DialogVoidItem.vue,Common,loadQueasy,Common/loadQueasy
OU,DialogCancel.vue,Common,loadQueasy,Common/loadQueasy
OU,DialogPaymentCard.vue,vhpFOC,ccVerification,vhpFOC/ccVerification
OU,DialogPaymentCityLedger.vue,vhpOU,clguestPrepare,vhpOU/clguestPrepare
OU,DialogPaymentCityLedger.vue,vhpOU,guestAroutstand,vhpOU/guestAroutstand
OU,DialogPaymentCityLedger.vue,vhpOU,restInvBtnTransferPaytype1,vhpOU/restInvBtnTransferPaytype1
OU,DialogPaymentCompliment.vue,vhpOU,complimentBuildCompl,vhpOU/complimentBuildCompl
OU,DialogPaymentCompliment.vue,vhpOU,biltransfer2,vhpOU/biltransfer2
OU,DialogPaymentCompliment.vue,vhpOU,biltransferCheckCreditlimit,vhpOU/biltransferCheckCreditlimit
OU,DialogPaymentCompliment.vue,vhpOU,biltransferUpdateHBill,vhpOU/biltransferUpdateHBill
OU,DialogPaymentMealCoupon.vue,vhpOU,mealcouponBuildCompl,vhpOU/mealcouponBuildCompl
OU,DialogPaymentToMasterFolio.vue,vhpOU,rmaster,vhpOU/rmaster
OU,DialogPaymentToMasterFolio.vue,vhpOU,rmasterCheckCreditlimit,vhpOU/rmasterCheckCreditlimit
OU,DialogPaymentToMasterFolio.vue,vhpOU,mastmemberPrepare,vhpOU/mastmemberPrepare
OU,DialogPaymentTransferNonGuest.vue,vhpOU,rnonstayPrepare,vhpOU/rnonstayPrepare
OU,DialogPaymentTransferNonGuest.vue,vhpOU,rnonstayCheckCreditlimit,vhpOU/rnonstayCheckCreditlimit
OU,DialogPaymentTransferToGuestPolio.vue,vhpOU,rzinrPrepare,vhpOU/rzinrPrepare
OU,DialogPaymentTransferToGuestPolio.vue,vhpOU,rzinrBtnExit,vhpOU/rzinrBtnExit
OU,DialogDepositPayment.vue,vhpOU,restdepositPayPrepare,vhpOU/restdepositPayPrepare
OU,DialogDepositPayment.vue,vhpOU,restdepositPayBtnExit,vhpOU/restdepositPayBtnExit
OU,DialogDepositPayment.vue,vhpOU,restdepositPayPrint,vhpOU/restdepositPayPrint
OU,DialogPayment.vue,vhpOU,tsSeltrans,vhpOU/tsSeltrans
OU,DialogPayment.vue,Common,checkPermission,Common/checkPermission
OU,DialogPayment.vue,Common,readHtparam,Common/readHtparam
OU,DialogPayment.vue,vhpOU,restInvPayCash3,vhpOU/restInvPayCash3
OU,DialogPayment.vue,vhpOU,restInvGetSaldo,vhpOU/restInvGetSaldo
OU,DialogPayment.vue,vhpOU,restInvBtnTransfer,vhpOU/restInvBtnTransfer
OU,DialogPayment.vue,vhpOU,biltransferPrepare,vhpOU/biltransferPrepare
OU,DialogPayment.vue,vhpOU,biltransferCheckDiscart,vhpOU/biltransferCheckDiscart
OU,DialogPayment.vue,vhpOU,biltransferCheckVAT,vhpOU/biltransferCheckVAT
OU,DialogPayment.vue,vhpOU,rzinrPrepare,vhpOU/rzinrPrepare
OU,DialogPaymentCard.vue,vhpOU,restInvBtnCcard2,vhpOU/restInvBtnCcard2
OU,DialogPaymentCard.vue,vhpOU,splitbillBtnCcard,vhpOU/splitbillBtnCcard
OU,DialogPaymentCash.vue,vhpOU,restInvPayCash5,vhpOU/restInvPayCash5
OU,DialogPaymentCash.vue,vhpOU,splitbillBtnCash,vhpOU/splitbillBtnCash
OU,DialogPaymentCashless.vue,vhpOU,rnonstayPrepare1,vhpOU/rnonstayPrepare1
OU,DialogPaymentCashless.vue,vhpOU,rnonstayCheckCreditlimit,vhpOU/rnonstayCheckCreditlimit
OU,DialogPaymentCashless.vue,vhpOU,restInvBtnTransferPaytypegt1,vhpOU/restInvBtnTransferPaytypegt1
OU,DialogPaymentCityLedger.vue,vhpOU,splitbillBtnTransferPaytype1,vhpOU/splitbillBtnTransferPaytype1
OU,DialogPaymentCompliment.vue,vhpOU,restInvBtnTransferPaytype56,vhpOU/restInvBtnTransferPaytype56
OU,DialogPaymentGuestFolio.vue,vhpOU,rzinrPrepare,vhpOU/rzinrPrepare
OU,DialogPaymentGuestFolio.vue,vhpOU,rzinrBtnExit,vhpOU/rzinrBtnExit
OU,DialogPaymentGuestFolio.vue,vhpOU,biltransfer,vhpOU/biltransfer
OU,DialogPaymentGuestFolio.vue,vhpOU,restInvBtnTransferPaytypegt1,vhpOU/restInvBtnTransferPaytypegt1
OU,DialogPaymentGuestFolio.vue,vhpOU,splitbillBtnTransferPaytypegt1,vhpOU/splitbillBtnTransferPaytypegt1
OU,DialogPaymentMasterFolio.vue,vhpOU,rmaster,vhpOU/rmaster
OU,DialogPaymentMasterFolio.vue,vhpOU,rmasterCheckCreditlimit,vhpOU/rmasterCheckCreditlimit
OU,DialogPaymentMasterFolio.vue,vhpOU,mastmemberPrepare,vhpOU/mastmemberPrepare
OU,DialogPaymentMasterFolio.vue,vhpOU,splitbillBtnTransferPaytypegt1,vhpOU/splitbillBtnTransferPaytypegt1
OU,DialogPaymentMasterFolio.vue,vhpOU,restInvBtnTransferPaytypegt1,vhpOU/restInvBtnTransferPaytypegt1
OU,DialogPaymentMealCoupon.vue,vhpOU,restInvBtnTransferPaytype56,vhpOU/restInvBtnTransferPaytype56
OU,DialogPaymentNonGuestFolio.vue,vhpOU,rnonstayPrepare,vhpOU/rnonstayPrepare
OU,DialogPaymentNonGuestFolio.vue,vhpOU,rnonstayCheckCreditlimit,vhpOU/rnonstayCheckCreditlimit
OU,DialogPaymentNonGuestFolio.vue,vhpOU,splitbillBtnTransferPaytypegt1,vhpOU/splitbillBtnTransferPaytypegt1
OU,DialogPaymentNonGuestFolio.vue,vhpOU,restInvBtnTransferPaytypegt1,vhpOU/restInvBtnTransferPaytypegt1
OU,DialogRoomList.vue,Common,checkPermission,Common/checkPermission
OU,DialogRoomList.vue,vhpOU,roomtransferComboPosting,vhpOU/roomtransferComboPosting
OU,DialogRoomList.vue,vhpOU,roomtransferComboPrepare,vhpOU/roomtransferComboPrepare
OU,DialogRoomList.vue,Common,readHtparam,Common/readHtparam
OU,DialogOpenTable.vue,vhpOU,restInvOpenTable,vhpOU/restInvOpenTable
OU,DialogOpenTable.vue,vhpOU,tablePlanUpdateHBill,vhpOU/tablePlanUpdateHBill
OU,DialogOpenTable.vue,vhpOU,tablePlanPGuestPrepare,vhpOU/tablePlanPGuestPrepare
OU,DialogOpenTable.vue,vhpOU,tablePlanBtnRoom,vhpOU/tablePlanBtnRoom
OU,DialogOpenTable.vue,vhpOU,tablePlanReturnRoom,vhpOU/tablePlanReturnRoom
OU,DialogTablePlan.vue,vhpOU,tablePlanPrepareCustom,vhpOU/tablePlanPrepareCustom
OU,DialogTablePlan.vue,vhpOU,tablePlanPGuestPrepare,vhpOU/tablePlanPGuestPrepare
OU,DialogTablePlan.vue,vhpOU,tablePlanReturnRoom,vhpOU/tablePlanReturnRoom
OU,DialogTablePlan.vue,vhpOU,tablePlanBtnRoom,vhpOU/tablePlanBtnRoom
OU,DialogTablePlan.vue,vhpOU,tablePlanBtnGCF,vhpOU/tablePlanBtnGCF
OU,DialogTablePlan.vue,vhpOU,tablePlanPrepare,vhpOU/tablePlanPrepare
OU,DialogTablePlan.vue,vhpOU,restInvNotBalanceBill,vhpOU/restInvNotBalanceBill
OU,DialogTablePlan.vue,vhpOU,tablePlanCheckTable,vhpOU/tablePlanCheckTable
OU,DialogTablePlan.vue,Common,loadDateTimeServer,Common/loadDateTimeServer
OU,DialogTablePlan.vue,vhpOU,restInvOpenTable,vhpOU/restInvOpenTable
OU,DialogTablePlan.vue,vhpOU,tablePlanUpdateHBill,vhpOU/tablePlanUpdateHBill
OU,DialogTablePlan.vue,vhpOU,restInvCheckBill,vhpOU/restInvCheckBill
OU,DialogTablePlan.vue,vhpOU,helptischPrepare,vhpOU/helptischPrepare
OU,DialogTablePlan.vue,vhpSS,loadImagesetup,vhpSS/loadImagesetup
PU,PUDailyMarketContent.vue,vhpSS,loadImagesetup,vhpSS/loadImagesetup
PU,PUDailyMarketContent.vue,vhpSS,checkHotelNameAdmin,vhpSS/checkHotelNameAdmin
PU,PUDailyMarketContent.vue,Common,getHTParam0,Common/getHTParam0
PU,PUDailyMarketContent.vue,Common,getLetterSetup,Common/getLetterSetup
PU,PUDailyMarketContent.vue,vhpPC,dmlList,vhpPC/dmlList
PU,PUDailyMarketContent.vue,vhpPC,dmlListCreateNew,vhpPC/dmlListCreateNew
PU,PUDailyMarketContent.vue,vhpAP,getSupplierList,vhpAP/getSupplierList
